giishkishwaaw(?),kiishkishw-,I slice/cut through -something awa-,slice -something awa-,verb,awa:awa,verbs,,,,,
kiishkishweew(?),kiishkishw-,s/he slices/cuts through -something awa-,slice -something awa-,verb,awa:awa,verbs,,,,,
kiishkisha(?),kiishkish-,slice/cut through -something-,slice -something-,verb,awa:ooma,verbs,command,,,,
giishkishen(?),kiishkish-,I slice/cut through -something-,slice -something-,verb,awa:ooma,verbs,,,,,
kiishkisham(?),kiishkish-,s/he slices/cuts through -something-,slice -something-,verb,awa:ooma,verbs,,,,,
niipawi,niipawi-,stand,stand,verb,awa:,verbs,command,,,,
niipawin,niipawi-,I stand,stand,verb,awa:,verbs,,ni-niipawin,,,
niipawiw,niipawi-,s/he stands,stand,verb,awa:,verbs,,,,,
maachihtaa,maachihtaa-,start/begin -something-,start/begin -something-,verb,awa:ooma,verbs,command,,,,
ni-maachihtaan,maachihtaa-,I start/begin -something-,start/begin -something-,verb,awa:ooma,verbs,,,,,
maachihtaaw(?),maachihtaa-,s/he starts/begins -something-,start/begin -something-,verb,awa:ooma,verbs,,,,,
iteehi,iteeh-,stir -something awa-,stir -something awa-,verb,awa:awa,verbs,command,,,,
d-iteehaaw(?),iteeh-,I stir -something awa-,stir -something awa-,verb,awa:awa,verbs,,,,,
iteeheew(?),iteeh-,s/he stirs -something awa-,stir -something awa-,verb,awa:awa,verbs,,,,,
iteeha,iteeh-,stir -something-,stir -something-,verb,awa:ooma,verbs,command,,,,
d-iteehen,iteeh-,I stir -something-,stir -something-,verb,awa:ooma,verbs,,,,,
iteeham,iteeh-,s/he stirs -something-,stir -something-,verb,awa:ooma,verbs,,,,,
nakii,nakii-,stop,stop,verb,awa:,verbs,command,,,,
ni-nakiin,nakii-,I stop,stop,verb,awa:,verbs,,,,,
nakiiw,nakii-,s/he stops,stop,verb,awa:,verbs,,,,,
shiipii,shiipii-,stretch,stretch,verb,awa:,verbs,command,,,,
zhiipiin,shiipii-,I stretch,stretch,verb,awa:,verbs,,,,,
shiipiiw,shiipii-,s/he stretches,stretch,verb,awa:,verbs,,,,,
papaamotee(?),papaamotee-,stroll; go for a walk,stroll,verb,awa:,verbs,command,,,,
bapaamotaan(?),papaamotee-,I go for a walk,stroll,verb,awa:,verbs,,,,,
papaamoteew,papaamotee-,s/he goes for a walk,stroll,verb,awa:,verbs,,,,,
otin,otin-,take -someone; something awa-,take -someone; something awa-,verb,awa:awa,verbs,command,,,,
d-otinaaw,otin-,I take -someone; something awa-,take -someone; something awa-,verb,awa:awa,verbs,,,,,
otineew,otin-,s/he takes -someone; something awa-,take -someone; something awa-,verb,awa:awa,verbs,,,,,
otina,otin-,take -something-,take -something-,verb,awa:ooma,verbs,command,,,,
d-otinen,otin-,I take -something-,take -something-,verb,awa:ooma,verbs,,,,,
otinam,otin-,s/he takes -something-,take -something-,verb,awa:ooma,verbs,,,,,
d-ayeeshkoshin,,I am tired/fatigued,tired/fatigued,verb,,verbs,emotions,,,,
ayeeshkoshiw,,s/he is tired/fatigued,tired/fatigued,verb,,verbs,emotions,,,,
nishtohten,nishtoht-,I understand -something-,understand -something-,verb,awa:ooma,verbs,,ni-nishtohten,,,
nishtohtam,nishtoht-,s/he understands -something-,understand -something-,verb,awa:ooma,verbs,,,,,
aapachistaa,aapachistaa-,use -something-,use -something-,verb,awa:ooma,verbs,command,,,,
d-aapachistaan,aapachistaa-,I use -something-,use -something-,verb,awa:ooma,verbs,,,,,
aapachistaaw,aapachistaa-,s/he uses -something-,use -something-,verb,awa:ooma,verbs,,,,,
koshkopayi,koshkopayi-,wake up,wake up,verb,awa:,verbs,command,,,,
goshkopayin,koshkopayi-,I wake up,wake up,verb,awa:,verbs,,,,,
koshkopayiw,koshkopayi-,s/he wakes up,wake up,verb,awa:,verbs,,,,,
pimohtee,pimohtee-,walk,walk,verb,awa:,verbs,command,,,,
bimohtaan,pimohtee-,I am walking,walk,verb,awa:,verbs,,,,,
pimohteew,pimohtee-,s/he is walking,walk,verb,awa:,verbs,,,,,
daweeyimaaw,daweeyim-,I want -someone; something awa-,want -someone; something awa-,verb,awa:awa,verbs,,ni-daweeyimaaw,,,
daweeyimeew,daweeyim-,s/he wants -someone; something awa-,want -someone; something awa-,verb,awa:awa,verbs,,,,,
daweeyihten,daweeyiht-,I want -something-,want -something-,verb,awa:ooma,verbs,,ni-daweeyihten,,,
daweeyihtam,daweeyiht-,s/he wants -something-,want -something-,verb,awa:ooma,verbs,,,,,
kishiipeekin(?),kishiipeekin-,wash -someone; something awa-,wash -someone; something awa-,verb,awa:awa,verbs,command,,,,
gishiipeekinaaw(?),kishiipeekin-,I wash -someone; something awa-,wash -someone; something awa-,verb,awa:awa,verbs,,,,,
kishiipeekineew(?),kishiipeekin-,s/he washes -someone; something awa-,wash -someone; something awa-,verb,awa:awa,verbs,,,,,
kishiipeekina,kishiipeekin-,wash -something-,wash -something-,verb,awa:ooma,verbs,command,,,,
gishiipeekinen,kishiipeekin-,I wash -something-,wash -something-,verb,awa:ooma,verbs,,,,,
kishiipeekinam,kishiipeekin-,s/he washes -something-,wash -something-,verb,awa:ooma,verbs,,,,,
kanawaapam,kanawaapam-,watch -someone; something awa-,watch -someone; something awa-,verb,awa:awa,verbs,command,,,,
ganawaapamaaw,kanawaapam-,I am watching -someone; something awa-,watch -someone; something awa-,verb,awa:awa,verbs,,,,,
kanawaapameew,kanawaapam-,s/he is watching -someone; something awa-,watch -someone; something awa-,verb,awa:awa,verbs,,,,,
kanawaapahta,kanawaapaht-,watch -something-,watch -something- (observe),verb,awa:ooma,verbs,command,,,,
ganawaapahten,kanawaapaht-,I am watching -something-,watch -something- (observe),verb,awa:ooma,verbs,,,,,
kanawaapahtam,kanawaapaht-,s/he is watching -something-,watch -something- (observe),verb,awa:ooma,verbs,,,,,
gishkamaaw,kishka-,I am wearing -something awa-,wear -something awa-,verb,awa:awa,verbs,,,,,
kishkameew,kishka-,s/he is wearing -something awa-,wear -something awa-,verb,awa:awa,verbs,,,,,
kishka,kishka-,wear -something-,wear -something-,verb,awa:,verbs,command,,,,
gishken,kishka-,I am wearing -something-,wear -something-,verb,awa:ooma,verbs,,,,,
kishkam,kishka-,s/he is wearing -something-,wear -something-,verb,awa:ooma,verbs,,,,,
kaashiiha,kaashiih-,wipe -something-,wipe -something-,verb,awa:ooma,verbs,command,,,,
gaashiihen,kaashiih-,I wipe -something-,wipe -something-,verb,awa:ooma,verbs,,,,,
kaashiiham,kaashiih-,s/he wipes -something-,wipe -something-,verb,awa:ooma,verbs,,,,,
atoshkee,atoshkee-,work,work,verb,awa:,verbs,command,,,,
d-atoshkaan,atoshkee-,I work,work,verb,awa:,verbs,,,,,
atoshkeew,atoshkee-,S/he works,work,verb,awa:,verbs,,,,,
